,kingdom,phylum,class,order,family,genus,species,locality,stateProvince,lat,lng,elevation,day,month,year,taxonKey,ScientificName,VernacularNames
1134,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Quincho (R4 en el mapa de R. Melzew)</p>,Misiones,-25.80863,-54.57554,201.0,27.0,7.0,2005.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1135,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>IASA (APSA) (R3 en el mapa de R. Melzew)</p>,Misiones,-25.75468,-54.44517,288.0,15.0,6.0,2005.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1136,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Lote IASA II</p>,Misiones,-25.75312,-54.42669,249.0,29.0,9.0,2006.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1137,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Sendero Yacaratia Largo (cerca del Barrio de Guardaparques)</p>,Misiones,-25.67797,-54.4547,182.0,1.0,5.0,2005.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1138,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>A 150 mts del arroyo &Ntilde;andu sobre el camino a Apepu</p>,Misiones,-25.70126,-54.41807,196.0,27.0,3.0,2005.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1139,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>50 mts despues del arroyo &Ntilde;andu sobre el camino a Apepu</p>,Misiones,-25.70209,-54.41888,196.0,27.0,2.0,2005.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1140,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"<p>Entre Canoas y Garganta, camino a Apepu<br></p>",Misiones,-25.69746,-54.41587,200.0,11.0,5.0,2004.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1141,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>1 km pasando el A&ordm; &Ntilde;and&uacute; - PNI</p>,Misiones,-25.69461,-54.41499,212.0,6.0,5.0,2006.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1142,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Camino Canoas - &Ntilde;andu</p>,Misiones,-25.70396,-54.43064,200.0,6.0,5.0,2006.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1143,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Pasando un km de Hidrometro camino a Apepu</p>,Misiones,-25.6626,-54.4209,218.0,24.0,4.0,2006.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1144,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Camino a Canoas</p>,Misiones,-25.70376,-54.4366,196.0,24.0,4.0,2006.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1145,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Pasando Hidrometro en el Camino a Apepu</p>,Misiones,-25.67052,-54.41923,204.0,28.0,4.0,2006.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1146,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"<p>Sobre puente Tacuara, Yetapa N.</p>",Misiones,-25.6122,-54.34745,223.0,3.0,11.0,2006.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1147,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"<p>Camino a Apepu, aprox. 1,3 km al Norte pasando la seccional Hidrometro.</p>",Misiones,-25.66609,-54.42075,216.0,16.0,11.0,2006.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1148,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"<p>Estaci&oacute;n cataratas, detras de los ba&ntilde;os.</p>",Misiones,-25.68342,-54.38783,187.0,15.0,12.0,2005.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1149,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Detras de los ba&ntilde;os de estaci&oacute;n Garganta.</p>,Misiones,-25.7017,-54.44446,189.0,9.0,6.0,2005.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1150,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Arroyo Zanja Honda , Iguazú, Misiones, Argentina",Misiones,-25.69058,-54.32413,0.0,19.0,5.0,2009.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1151,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Arroyo Central , Iguazú, Misiones, Argentina",Misiones,-25.6903,-54.36231,0.0,16.0,4.0,2009.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1152,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Arroyo Cataratas , Iguazú, Misiones, Argentina",Misiones,-25.70652,-54.445,0.0,2.0,2.0,2009.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1153,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Sendero Yacaratiá entre Puerto Macuco y el ingreso , Iguazú, Misiones, Argentina",Misiones,-25.66144,-54.4591,0.0,3.0,12.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1154,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.63617,-54.38772,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1155,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64266,-54.39287,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1156,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64318,-54.39326,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1157,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64332,-54.39334,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1158,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64418,-54.3938,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1159,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64521,-54.3945,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1160,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64799,-54.39609,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1161,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.65351,-54.40606,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1162,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.65555,-54.4139,0.0,4.0,7.0,2008.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1163,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>tranquera Timb&oacute;</p>,Misiones,-25.71516,-54.44083,232.0,21.0,4.0,2004.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1164,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>Banquina 101 - a 500mts puesto Gendarmer&iacute;a</p>,Misiones,-25.7096,-54.4647,240.0,5.0,3.0,2004.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1165,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>sendero Macuco al 1300</p>,Misiones,-25.66864,-54.44903,183.0,20.0,8.0,2004.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1166,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>a 800mts del portal de acceso del AC (saliendo del AC)</p>,Misiones,-25.68854,-54.46105,219.0,25.0,4.0,2004.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1167,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,<p>AC - trayecto entre la curva del Sheraton y la curva de la Jungle Explorer</p>,Misiones,-25.6809,-54.44983,184.0,3.0,5.0,2004.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1168,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Isla los Chepes,Santa Fe,-31.93334,-60.80003,11.0,10.0,8.0,1950.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1169,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Monte negro, Ruta provincial 3",Santa Fe,-28.82592,-60.23494,60.0,,,,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1170,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Monte negro, Ruta provincial 3",Santa Fe,-28.82592,-60.23494,60.0,,,,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1171,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Villa Guillermina, zona rural",Santa Fe,-28.24713,-59.45479,56.0,,,,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1172,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,40 km al oeste de Villa Guillermina,Santa Fe,-28.29036,-59.822,57.0,,,,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1173,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Parque Nacional Pilcomayo,Parque Nacional Río Pilcomayo",Formosa,-25.11748,-58.01453,75.0,10.0,10.0,1984.0,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1174,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Cuartel Río Victoria,Reserva de Uso Múltiple Cuartel Río Victoria",Misiones,-26.98333,-54.5,,,,,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1175,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,"Cuartel Río Victoria,Reserva de Uso Múltiple Cuartel Río Victoria",Misiones,-26.98333,-54.5,,,,,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1176,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Wanda,Misiones,-25.97107,-54.55908,,,,,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1177,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Wanda,Misiones,-25.97107,-54.55908,,,,,2435099,Puma concolor,"Red tiger Puma Cougar León colorado Onza bermeja León de montaña León bayo Deer tiger Catamount Puma, mountain lion, cougar Mitzli Panther; florida panther (coryi) León americano Mountain lion Couguar"
1178,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,"Sobre el camino de acceso al Ejército. , Iguazú, Misiones, Argentina",Misiones,-25.72034,-54.55853,0.0,20.0,7.0,2009.0,5219426,Panthera onca,Tigre Otorongo Yaguar Jaguar Yaguareté Tigre mariposo Tigre americano Tigre real
